title,datetime,location,address,latitude,longitude,description,link
Karlsruher Lichterfest 2025,2025-08-23T15:00:00,Zoologischer Stadtgarten,"Festplatz 7, 76137 Karlsruhe",49.0017172,8.4000128,"Das traditionelleLichterfestverwandelt den Park auch dieses Jahr in ein farbenfrohes Lichtermeer – bereits zum 49. Mal! TausendeKerzen, LEDs und Lampionssorgen für eine magische Sommernacht.Das Lichterfest startet um15:00 Uhrmit einem bunten Programm für Groß und Klein.Ab 19:00 Uhr beginnt der Zoologische Stadtgarten zu leuchten. Seelöwen, bunte Leuchtkegel und ein Elefant begleiten mit ihrer Leuchtkraft die Gondoletta-Boote auf ihrer Fahrt über Schwanen- und Stadtgartensee. Ein leuchtender Pfau, ein Buddha oder ein großer Schmetterling bescheren dem Publikum ein besonderes Parkerlebnis. Vor allem eine Fahrt mit der Gondoletta ist an diesen Abenden herrlich. Vom Wasser aus können die vielen Lampions, Lichter und Leuchtfiguren eindrucksvoll bestaunt werden. Im Stadtgartensee erstrahlt zudem eine Schwanengruppe.DieGondolettaist am Freitag bis 23:00 Uhr und am Samstag bis Mitternacht in Betrieb und bietet in dieser Zeit ausschließlich „Halbe Fahrten“ (halbe Strecke) an.Zudem steht ein großes, zusätzliches gastronomisches Angebot verteilt über den Park zur Verfügung. Getränke und Speisen werden an beiden Tagen bis 23:00 Uhr ausgegeben.Das genaue Programm können Sie dem Link entnehmen.Foto: Roland Fränkle",https://kalender.karlsruhe.de/db/termine/stadtleben/karlsruher_lichterfest2025n-1
Karlsruher Lichterfest 2025,2025-08-22T15:00:00,Zoologischer Stadtgarten,"Festplatz 7, 76137 Karlsruhe",49.0017172,8.4000128,"Das traditionelleLichterfestverwandelt den Park auch dieses Jahr in ein farbenfrohes Lichtermeer – bereits zum 49. Mal! TausendeKerzen, LEDs und Lampionssorgen für eine magische Sommernacht.Das Lichterfest startet um15:00 Uhrmit einem bunten Programm für Groß und Klein.Ab 19:00 Uhr beginnt der Zoologische Stadtgarten zu leuchten. Seelöwen, bunte Leuchtkegel und ein Elefant begleiten mit ihrer Leuchtkraft die Gondoletta-Boote auf ihrer Fahrt über Schwanen- und Stadtgartensee. Ein leuchtender Pfau, ein Buddha oder ein großer Schmetterling bescheren dem Publikum ein besonderes Parkerlebnis. Vor allem eine Fahrt mit der Gondoletta ist an diesen Abenden herrlich. Vom Wasser aus können die vielen Lampions, Lichter und Leuchtfiguren eindrucksvoll bestaunt werden. Im Stadtgartensee erstrahlt zudem eine Schwanengruppe.DieGondolettaist am Freitag bis 23:00 Uhr und am Samstag bis Mitternacht in Betrieb und bietet in dieser Zeit ausschließlich „Halbe Fahrten“ (halbe Strecke) an.Zudem steht ein großes, zusätzliches gastronomisches Angebot verteilt über den Park zur Verfügung. Getränke und Speisen werden an beiden Tagen bis 23:00 Uhr ausgegeben.Das genaue Programm können Sie dem Link entnehmen.Foto: Roland Fränkle",https://kalender.karlsruhe.de/db/termine/stadtleben/karlsruher_lichterfest2025n
Onleihe Sprechstunde,2025-08-21T17:00:00,Stadtbibliothek Karlsruhe - Stadtbibliothek im Neuen Ständehaus - Sprechstunde,"Ständehausstraße 2, 76133 Karlsruhe",49.0089211,8.4003588,"Die kostenlose Sprech­stunde richtet sich an alle Inter­es­sier­ten mitindivi­du­el­len Fragen rund um die digitale Bibliothek ""Onleihe"". Fachleute der Stadt­bi­blio­thek beant­wor­ten Fragen und zeigen die Handhabung an entspre­chen­den Lesege­rä­ten (E-Book-Reader oder Tablets). Es dürfen gerne eigene Geräte mitge­bracht werden. Eine Anmeldung ist nicht erfor­der­lich.Zielgruppe:Onleihe Nutzer*innenAnmeldung:ohne AnmeldungEintritt:kostenfreiOrt:Stadtbibliothek im Neuen Ständehaus, Infotheke im 2. OG",https://kalender.karlsruhe.de/db/termine/literatur/onleihe_sprechstunde-52
"Digitale Infoveranstaltung ""wellcome - Praktische Hilfe nach der Geburt""",2025-08-20T12:00:00,Die Veranstaltung findet online statt,"Kienestraße 35, 70173 Stuttgart",,,"Wir bieten Ehrenamt mit Herz – unterstützen Sie Familien mit BabysWerden Sie wellcome-Ehrenamtliche!Bundesweit unterstützen derzeit rund 4.000 Ehrenamtliche im Rahmen des Angebots „wellcome – Praktische Hilfe nach der Geburt“ Familien mit Babys. Auch in Karlsruhe sind Ehrenamtliche für wellcome aktiv: Seit 2009 wurden schon über 550 Familien begleitet.Zur Gewinnung neuer Ehrenamtlicher initiiert wellcome Deutschland digitale Infoveranstaltungenfür alle, die sich für ein Ehrenamt zur Unterstützung von Familien interessieren: Menschen mit einem Herz für Familien und Freude am Umgang mit Kindern werden gesucht und sind höchst willkommen!Alle Informationen  zum Ehrenamt bei wellcome erhalten Sie bei der digitalen Infoveranstaltung amMittwoch, 20.08.2025, 12-13 UhrDienstag, 23.09.2025, 11-12 UhrDonnerstag, 16.10.2025, 15-16 UhrMontag, 17.11.2025, 19-20 UhrDienstag, 09.12.2025, 11-12 UhrAnmeldung aufwww.wellcome-online.de/ehrenamt-veranstaltungWenn Sie ebenfalls Familien mit Neugeborenen in Karlsruhe unterstützen möchten, freut sich die Karlsruher wellcome-Koordinatorin Claudia Brümmer über Ihren Anruf oder Ihre E-Mail.Kontakt und weitere Informationen:wellcome KarlsruheClaudia Brümmer, Paritätische Sozialdienste gGmbH KarlsruheTel. 0721 / 9 12 30 – 58E-Mail:karlsruhe@wellcome-online.deFacebook:www.facebook.com/hardtwaldzentrum",https://kalender.karlsruhe.de/db/termine/stadtleben/digitale_infoveranstaltung_wellcome
Onleihe Sprechstunde,2025-08-14T17:00:00,Stadtbibliothek Karlsruhe - Stadtbibliothek im Neuen Ständehaus - Sprechstunde,"Ständehausstraße 2, 76133 Karlsruhe",49.0089211,8.4003588,"Die kostenlose Sprech­stunde richtet sich an alle Inter­es­sier­ten mitindivi­du­el­len Fragen rund um die digitale Bibliothek ""Onleihe"". Fachleute der Stadt­bi­blio­thek beant­wor­ten Fragen und zeigen die Handhabung an entspre­chen­den Lesege­rä­ten (E-Book-Reader oder Tablets). Es dürfen gerne eigene Geräte mitge­bracht werden. Eine Anmeldung ist nicht erfor­der­lich.Zielgruppe:Onleihe Nutzer*innenAnmeldung:ohne AnmeldungEintritt:kostenfreiOrt:Stadtbibliothek im Neuen Ständehaus, Infotheke im 2. OG",https://kalender.karlsruhe.de/db/termine/literatur/onleihe_sprechstunde-51
Zauberhafte Aktenwelt,2025-08-28T20:00:00,Theater in der Orgelfabrik,"Amthausstraße 19, 76227 Karlsruhe",48.9978802,8.4712406,"„Zauberhafte Aktenwelt“, ein Theaterstück, das ein zeitloser Spiegel unserer modernen Arbeitswelt ist. Wir nehmen Sie mit in eine absurde Welt, die uns erschreckend vertraut vorkommt – und das macht sie umso grotesker. Wenn Sie einen Abend verbringen wollen, der Sie gleichzeitig zum Lachen und Verzweifeln bringt: Voilà, hier ist er.",https://kalender.karlsruhe.de/db/termine/theater/zauberhafte_aktenwelt-6
Durlacher Kultursommer 2025,2025-08-28T19:00:00,Schlossgarten Durlach,"Schlossgarten Durlach,  Durlach",48.996263,8.4748438,"Zum ersten Mal dabei die fast ausschließlich aus Durlachern bestehende stadtbekannte Uraltband mit Jazz, Dixie, Swing und Blues: Life auf der Bühne mit Wolfgang „WeWe“ Weber, Axel Hauck, Reiner Gorenflo, Hermann Meisel, Gerhard „Gaul“ Stolz und Hans Küchel am Schlagzeug.",https://kalender.karlsruhe.de/db/termine/stadtleben/durlacher_kultursommer2025n-24
Onleihe Sprechstunde,2025-08-28T17:00:00,Stadtbibliothek Karlsruhe - Stadtbibliothek im Neuen Ständehaus - Sprechstunde,"Ständehausstraße 2, 76133 Karlsruhe",49.0089211,8.4003588,"Die kostenlose Sprech­stunde richtet sich an alle Inter­es­sier­ten mitindivi­du­el­len Fragen rund um die digitale Bibliothek ""Onleihe"". Fachleute der Stadt­bi­blio­thek beant­wor­ten Fragen und zeigen die Handhabung an entspre­chen­den Lesege­rä­ten (E-Book-Reader oder Tablets). Es dürfen gerne eigene Geräte mitge­bracht werden. Eine Anmeldung ist nicht erfor­der­lich.Zielgruppe:Onleihe Nutzer*innenAnmeldung:ohne AnmeldungEintritt:kostenfreiOrt:Stadtbibliothek im Neuen Ständehaus, Infotheke im 2. OG",https://kalender.karlsruhe.de/db/termine/literatur/onleihe_sprechstunde-53
VORLESEZEIT mit Basteln in der Kinder- & Jugendbibliothek,2025-08-28T16:00:00,Stadtbibliothek Karlsruhe - Kinder- und Jugendbibliothek Karlsruhe im Prinz-Max-Palais,"Prinz-Max-Palais, Karlstraße 10, 76133 Karlsruhe",49.0111857,8.3947581,"Wir lauschen einer wunderschönen Geschichte und basteln anschließend etwas Passendes zum Thema der Geschichte, um unserer Kreativität freien Lauf zu lassen.Zielgruppe:ab 5 JahrenAnmeldung:unter Tel. 0721 / 133-4262Eintritt:kostenfreiOrt: Kinder- und JugendbibliothekIllustration: AdobeStock - GoodStudio",https://kalender.karlsruhe.de/db/termine/literatur/vorlesezeit_mit_basteln_in_der_kinder_jugendbibliothek-4
Christian Hip Hop & Heels Tanzworkshop,2025-08-28T14:00:00,Tanzschule Dance Loft by Mary,"Dieselstraße 8, 76327 Pfinztal",49.007824,8.5242328,"Heels CLASS?  & Hip-Hop Tanzen?Ein Safe Space du selbst zu sein?Spaß, Leidenschaft, Bewegung erleben ? Respektvoller Umgang?Neue Mitmenschen kennenlernen?Das erlebst du bei uns;)Kachiist eineprofessionelle Tänzerin aus Los Angeles, deren Karriere sie um die ganze Welt geführt hat - sie trat mit Künstlern wie Camila Cabello, Khalid, Rihanna, Major Lazer, Kehlani und Shakira auf,auf Bühnen wie dem Super Bowl, den GRAMMYs und auf globalen Tourneen. Außerdem lebte sie mehrere Jahre in Mexiko und der Schweiz, bevor sie nach LA zurückkehrte, wo sie weiterhin tanzt, unterrichtet und kreativ tätig ist.Obwohl ihre Tanzerfahrung jahrelangen Erfolg widerspiegelt, ist die tiefere Geschichte eine der Erlösung. Lange Zeit suchte sie ihre Bestimmung in der Performance, ohne zu wissen, dass der wahre Autor ihrer Gabe darauf wartete, erkannt zu werden. Erst später in ihrer Karriere begegnete sie der verwandelnden Liebe Jesu - und alles änderte sich. Ihre Arbeit, die einst vom Ehrgeiz getrieben war, wurzelte in der Anbetung.Jetzt ist es ihr ein Herzensanliegen, sich dem anzuschließen, was Gott in der kreativen Welt tut -eine Erweckung im Tanz, in der Musik und in der Kunst, in der Exzellenz und Salbung nicht mehr voneinander getrennt sind. Sie glaubt, dass Gott die Unterhaltungsindustrie zu seiner Ehre zurückfordert und dass Künstler nicht nur dazu berufen sind, die Kultur zu beeinflussen, sondern auch den Himmel zu reflektieren.In jedem Raum, den sie betritt, ist ihr Wunsch einfach: Seine Gegenwart zu tragen, seinen Charakter zu reflektieren und Teil der größeren Geschichte zu sein, die er durch die Kunst erzählt.Lasst euch überraschen ;)Tanzen ist mehr als Bewegung– es ist Ausdruck von Freude, Hingabe und Anbetung. Bei uns verbinden wir moderne Tanzstile mit einer christlichen Bedeutung.Wir von DLD Ministrymöchten Tänzern langfristig die Möglichkeit bieten, sich zu entfalten, Community zu schaffen, gemeinsam Raum für mehr schaffen uvm.",https://kalender.karlsruhe.de/db/termine/sportveranstaltung/christian_hip_hop_heels_tanzworkshop
Heimatstadt Karlsruhe Stadtführung,2025-08-28T14:00:00,Tourist-Information am Marktplatz,"Kaiserstraße 72-74, 76133 Karlsruhe",49.0097995,8.4041251,"Trotz seinen gerade einmal 300 Jahren blickt Karlsruhe auf eine bewegte Vergangenheit zurück. Als barocke Planstadt ein Novum seiner Zeit, hat sich die Stadt diesen Pioniergeist bis heute erhalten. Unterwegs mit unseren Stadtführern erfahren Sie alles über die Entstehung Karlsruhes und den Werdegang der Stadt zu einem wichtigen Kultur- und Innovationsstandort. Gespickt mit witzigen Anekdoten und den persönlichen Geheimtipps unserer besten Stadtkenner wird jede Führung ein besonderes Erlebnis.",https://kalender.karlsruhe.de/db/termine/stadtleben/heimatstadt_karlsruhe_stadtfuhrung-301
Exkursion: Heuschrecken in der Stadt,2025-08-28T11:00:00,Staatliches Museum für Naturkunde Karlsruhe,"Erbprinzenstraße 13, 76133 Karlsruhe",49.0069855,8.4001442,"geführte Exkursion mit Dr. Slobodan Ivkovicin Zusammenarbeit mit dem Naturschutzzentrum Karlsruhe-Rappenwört (NAZKA)Anmeldung im NAZKA unter 0721/950470 (oder unterinfo@nazka.de)Treffpunkt: Karlsruhe, Alter Flugplatz, am Eingang Lilienthalstraße (Grünabfallcontainer)Dauer: ca. 2 Std.Teilnahme freiWas sind Heuschrecken? Was ist Bioakustik? Wie viele Arten gibt es in der Umgebung von Karlsruhe? Antworten auf diese und weitere Fragen erhalten Sie bei einer Exkursion mit dem Experten Dr. Slobodan Ivkovic vom Naturkundemuseum Karlsruhe. In Baden-Württemberg gibt es mehr als 70 Heuschreckenarten. Wir schauen uns zusammen das Naturschutzgebiet des Alten Flugplatzes Karlsruhe und die Umgebung an. Hier haben Sie die Möglichkeit, einige häufig vorkommende Arten wie das Grüne Heupferd (Tettigonia viridissima), die Zweifarbige Beißschrecke (Bicolorana bicolor) und den Gemeinen Grashüpfer (Pseudochorthippus parallelus), aber auch einige seltene Arten wie die Gefleckte Keulenschrecke (Myrmeleotettix maculatus) zu beobachten.im Rahmen des Projekts ""Artenkenntnis für alle. Die Karlsruher Taxonomie-Initiative""für drei Jahre gefördert durch die Stiftung Naturschutzfonds und die Privatlotterie Glücksspirale",https://kalender.karlsruhe.de/db/termine/ausstellungen/exkursion_heuschrecken_in_der_stadt
"Fahrradführungen zu ""Media art is here""",,Stadtgebiet Karlsruhe,,,,"Die UNESCO Creative City of Media Arts Karlsruhe lädt zu kostenlosen Fahrradführungen ein, die zu den verschiedenen Stationen der AusstellungMedia art is herein der Innenstadt führen. Hierbei erfahren Sie Hintergrundinformationen und können die Mitarbeitenden, die bei des Umsetzung beteiligt waren ausfragen.Für die Teilnahme an den Führungen sind keine Vorkenntnisse nötig. Die Touren dauern jeweils etwa 1,5 – 2 Stunden, führen über eine Strecke von rund 4 Kilometern und setzten lediglich ein eigenes Fahrrad sowie ein Smartphone für zwei der Kunstwert voraus (App Download erforderlich für eines der Werke).Termine28.08 |19:00 Uhr Start: Botanischer Garten Karlsruhe, Großer Torbogen, Schlossgartenseite am gelben Pfeilschild | Ende: Marktplatz04.09 |19:00 Uhr Start: Botanischer Garten Karlsruhe, Großer Torbogen, Schlossgartenseite am gelben Pfeilschild | Ende: Marktplatz11.09 |17:00 Uhr Start: Grünstreifen mit 
Springbrunnen an der Ettlinger Straße, Höhe Novotel Karlsruhe City am 
gelben Pfeilschild | Ende: Botanischer GartenTeilnahmeDie Gruppengröße bei den Führungen ist auf maximal 15 Personen begrenzt. Die Anmeldung hierfür erfolgt bitte per E-Mail an:cityofmediaarts@kultur.karlsruhe.demit dem BetreffFahrradführungund der teilnehmenden Personenzahl.Media art is hereAuch 2025 bringt die AusstellungMedia art is hereKunst dahin, wo das Leben spielt: Auf Straßen, Plätzen und in Gärten 
begegnen Besuchende zukunftsweisenden Medienkunstwerken, die den 
öffentlichen Raum neu denken und erlebbar machen – interaktiv, 
inspirierend und kostenlos zugänglich.",https://kalender.karlsruhe.de/db/termine/ausstellungen/fahrradfuhrungen_zu_media_art_is_here
Media art is here 2025,,Stadtgebiet Karlsruhe,,,,"Auch 2025 bringt die AusstellungMedia art is hereKunst dahin, wo das Leben spielt: Auf Straßen, Plätzen und in Gärten 
begegnen Besuchende zukunftsweisenden Medienkunstwerken, die den 
öffentlichen Raum neu denken und erlebbar machen – interaktiv, 
inspirierend und kostenlos zugänglich.Gezeigt werden Werke von lokalen und internationalen Künstler*innen, die
 die Grenzen zwischen physischem und virtuellem Raum ausloten und den 
Einfluss digitaler Medien auf Gesellschaft, Identität und Nachhaltigkeit
 thematisieren. Durch ihre Platzierung mitten im urbanen Raum eröffnen 
die künstlerischen Arbeiten neue, überraschende Perspektiven und fördern
 den Austausch zwischen Kunst, Stadt und Gesellschaft.So verwandelt die Medienkunst in Karlsruhe alltägliche Räume in Orte 
neuer Wahrnehmung und hinterfragt gesellschaftliche, ökologische sowie 
physikalische Zusammenhänge direkt vor Ort. Die Ausstellung schafft 
dabei nicht nur ästhetische Erlebnisse, sondern auch neue Formen der 
Teilhabe: Viele Werke laden zur aktiven Beteiligung ein und machen 
Medienkunst für ein breites Publikum direkt erlebbar.Media art is herewird realisiert vom Kulturamt der Stadt Karlsruhe in enger Kooperation mit demZKM | Zentrum für Kunst und Medien. Teil der EventreiheKunst | Sommer | Technikdes KIT.",https://kalender.karlsruhe.de/db/termine/ausstellungen/media_art_is_here2025n
Zauberhafte Aktenwelt,2025-08-29T20:00:00,Theater in der Orgelfabrik,"Amthausstraße 19, 76227 Karlsruhe",48.9978802,8.4712406,"„Zauberhafte Aktenwelt“, ein Theaterstück, das ein zeitloser Spiegel unserer modernen Arbeitswelt ist. Wir nehmen Sie mit in eine absurde Welt, die uns erschreckend vertraut vorkommt – und das macht sie umso grotesker. Wenn Sie einen Abend verbringen wollen, der Sie gleichzeitig zum Lachen und Verzweifeln bringt: Voilà, hier ist er.",https://kalender.karlsruhe.de/db/termine/theater/zauberhafte_aktenwelt-7
Durlacher Kultursommer 2025,2025-08-29T19:00:00,Schlossgarten Durlach,"Schlossgarten Durlach,  Durlach",48.996263,8.4748438,"Ob Soul, Rock oder Pop – „The Finest“ bringen die Vielfalt der Musik live auf die Bühne. Mit Leidenschaft und Spielfreude interpretieren sie Cover-Songs, die begeistern und überraschen. Kommt mit auf eine musikalische Reise, auch mal abseits der üblichen Pfade.",https://kalender.karlsruhe.de/db/termine/stadtleben/durlacher_kultursommer2025n-25
Fledermausnacht,2025-08-29T18:30:00,Waldklassenzimmer,Kanalweg,49.0308152,8.3885978,"Im Rahmen der europäischen Batnight lernen wir diegeheimnisvollen Flattertiere genauer kennen undgehen mit einem Batdetektor „auf die Jagd“.Referentin:Heike Rösgen, Biologin und  zertifizierte Waldpädagogin, ehrenamtliche Fledermaus-SachverständigeAnmeldungbis 22. AugustKostenlose Veranstaltung - wir freuen uns über eine Spende!",https://kalender.karlsruhe.de/db/termine/stadtleben/fledermausnacht-3
Sightjogging-Sportlich unterwegs durch Karlsruhe,2025-08-29T18:00:00,City Tour durch Karlsruhe,,,,"Joggst du gerne?Wie wäre es dann einmal, wenn du deine Laufroute ein wenig veränderst und in einer Gruppe Gleichgesinnter vertraute und unbekannte Ecken von Karlsruhe erläufst?Erlebe eine unvergessliche Joggingtour und statt Musik auf den Ohren gibt es bei dieser Tour einiges Amüsantes, Interessantes, Anekdoten und Fakten über die Fächerstadt Karlsruhe zu erfahren.Die ca. 1,5-stündige Joggingtour durch Karlsruhe beginnt direkt auf dem Marktplatz in Karlsruhe an der Pyramide.Preise:Erwachsene: Euro 10,00InfoTel.: 0721/91679888 oder mobil 0179/2935072Internet: www.stadtfuehrungen-karlsruhe.deAnmeldung erforderlichMindestteilnehmerzahl: 6 PersonenAuch andere Termine sind jederzeit möglichBuchbar auch exklusiv als Gruppenevent",https://kalender.karlsruhe.de/db/termine/sportveranstaltung/sightjogging_sportlich_unterwegs_durch_karlsruhe-24
Comedy Stadtführung mit Apero,2025-08-29T17:00:00,City Tour durch Karlsruhe,,,,"Die lustige Stadtführung durch KarlsruheEntdecke Karlsruhes berühmteste Orte mit einem Augenzwinkern: Schloß, Marktplatz oder der Botanische Garten - alles begleitet von den professionellen Stadtführern Bettina und Marc, die dich während des Rundgangs garantiert zum Lachen bringen.Die Stadtführung beginnt mit einem Apero (im Preis inklusive).Auch andere zusätzliche Termine jederzeit möglich.Preis: 25,- EuroAnmeldung erforderlich unter: Marc.Fischer1@web.de oder Telefon mobil:01702935072Info.Tel.: 0721/91679888 - 0170/2935072Internet: www.stadtfuehrungen-karlsruhe.de",https://kalender.karlsruhe.de/db/termine/stadtleben/comedy_stadtfuhrung_mit_apero-2
„Update! Die Sammlung neu sichten – Szenenwechsel 3“,2025-08-29T16:00:00,Städtische Galerie Karlsruhe,"Lorenzstraße 27, 76135 Karlsruhe",49.0003576,8.3834933,,https://kalender.karlsruhe.de/db/termine/ausstellungen/update_die_sammlung_neu_sichten_szenenwechsel3n-10
Abenteuer zwischen Buchseiten Kuratorin Flora Seifried liest Euch vor!,2025-08-29T16:00:00,Städtische Galerie Karlsruhe,"Lorenzstraße 27, 76135 Karlsruhe",49.0003576,8.3834933,"Das Team der SGK liest Euch vor!Im Rahmen der Vorlesereihe für Kinder ab 4 Jahren kann inmittenvon Kunst vielen spannenden Geschichten gelauscht werden.Parallel findet eine Führung für Erwachsene durch die SonderoderSammlungsausstellung statt.Termine, jeweils 16 Uhr:—> 25/07/2025 mit Kuratorin Christina Korzen—> 29/08/2025 mit Kuratorin Flora SeifriedÜbrigens: immer freitags ab 14 Uhr ist der Eintritt in die SGK frei!",https://kalender.karlsruhe.de/db/termine/ausstellungen/abenteuer_zwischen_buchseiten_kuratorin-1
VORLESEZEIT in Neureut,2025-08-29T16:00:00,Stadtbibliothek Karlsruhe - Stadtteilbibliothek Neureut,"Rubensstraße 21, 76149 Karlsruhe",49.0446178,8.3830479,In der Bibliothek wird jeden Freitag um 16 Uhr vorgelesen.Für Kinder ab 3 Jahren.Zielgruppe:ab 5 JahrenAnmeldung:unter Tel. 0721 7818976Eintritt:kostenfreiOrt: Stadtteilbibliothek NeureutIllustration: AdobeStock - GoodStudio,https://kalender.karlsruhe.de/db/termine/literatur/vorlesezeit_in_neureut-16
Hinterhofidylle in der Innenstadt-Ost,2025-08-29T15:00:00,Brunnen Lidellplatz,"Lidellplatz, 76133 Karlsruhe",49.0072125,8.4073859,"Stadtführungen einmal anders - spannend, informativ und immer überraschend! Die Führungen von stattreisen Karlsruhe 
e.V. ermöglichen neue 
Einblicke in Geschichte und Architektur, in das Alltagsleben früherer Zeiten - und in verborgene Ecken und Winkel
der Stadt, die Einheimische und Gäste der Stadt gleichermaßen faszinieren.Anmeldung und Informationen zur Teilnahmegebühr auf der Website!",https://kalender.karlsruhe.de/db/termine/stadtleben/hinterhofidylle_in_der_innenstadt_ost-3
Stadtführung für Senioren,2025-08-29T15:00:00,City Tour durch Karlsruhe,,,,"Die Firma BOService Karlsruhe bietet ab sofort jeden Freitag in Karlsruhe eine neue Stadtführung speziell für Senioren an:Diese  neue konzipierte Stadtführung kombiniert die Schwerpunkte unserer Stadtführungen mit den besonderen Ansprüchen von Seniorinnen und Senioren.Sie ist besonders geeignet für Ältere, die nicht mehr so schnell vorwärts kommen, aber trotzdem neugierig sind auf eine spannende und kurzweilige Stadtführung durch die Fächerstadt Karlsruhe.Bei dieser Stadtführung nehmen unsere Stadtführerinnen und Stadtführer besondere Rücksicht auf die Bedürfnisse der älteren Gäste. Während des Rundgangs gibt es immer wieder mal Sitzgelegenheiten  sowie die Möglichkeit für längere Verschnaufpausen.Die Führung  beginnt direkt auf dem Marktplatz in Karlsruhe an der Pyramide.Die Führung kann zu Fuß oder mit der Tram Linie 2 durchgeführt werden.Nach ca. 2  Stunden erreichen wir wieder unseren Ausgangspunkt Marktplatz Karlsruhe.Auch andere zusätzliche Termine sind jederzeit nach Rücksprache mit dem Veranstalter möglich.Preise:Erwachsene: Euro 10,00Begleitperson: freiInfoTel.: 0721/91679888Internet: www.stadtfuehrungen-karlsruhe.deAnmeldung erforerlich",https://kalender.karlsruhe.de/db/termine/stadtleben/stadtfuhrung_fur_senioren-40
Stadtführung Karlsruhe,2025-08-29T14:00:00,City Tour durch Karlsruhe,,,,"Plant ihr, Karlsruhe ein wenig näher kennenzulernen? Die lebendige ehemalige Landeshauptstadt von Baden, wartet darauf, von euch entdeckt zu werden. Bei Stadtführungen in Karlsruhe könnt ihr Kultur, Sehenswürdigkeiten und Geschichte hautnah erleben. Eine geführte Tour bietet euch die Möglichkeit, die Schönheit und Vielfalt von Karlsruhe zu entdecken und euch begeistern zu lassen.Auch andere zusätzliche Termine sind jederzeit nach Rücksprache mit dem Veranstalter möglich.Treffpunkt: Direkt vor dem Rathaus der Stadt KarlsruhePreise:Erwachsene: Euro 10,00Kinder und Jugendliche 6-14 Jahre: freiInfoTel.: 0721/91679888 oder mobil 0170/2935072Internet: www.stadtfuehrungen-karlsruhe.deAnmeldung erforderlichMindestteilnehmerzahl: 6 Personen",https://kalender.karlsruhe.de/db/termine/stadtleben/stadtfuhrung_karlsruhe-211
Stadtrundfahrt mit der Tram Linie 2,2025-08-29T14:00:00,City Tour durch Karlsruhe,,,,"Entdecke Karlsruhe abseits der Touristenpfade mit der Straßenbahnlinie 2! Erlebe historische Orte, coole Architektur und Anekdoten - es geht es um Dinge, die man sonst nicht sieht und es gibt spannende Geschichten zu hören, die in keinem Reiseführer stehen. Diese Tour zeigt dir die Fächerstadt aus einer neuen Perspektive.Dauer der Rundfahrt ca. 2 Stunden.Auch Extrafahrten für Gruppen sind jederzeit auf Anfrage möglich.Preise:Erwachsene: Euro 15,00Ein gültiges Ticket von der KVV wird vorausgesetzt.Kinder und Jugendliche 6-14 Jahre: freiInfoTel.: 0721/91679888 oder mobil unter 0170/2935072Um Anmeldung wird gebeten, Mindestteilnehmerzahl: 6 PersonenInternet: www.stadtfuehrungen-karlsruhe.de",https://kalender.karlsruhe.de/db/termine/stadtleben/stadtrundfahrt_mit_der_tram_linie2n-95
Zauberhafte Aktenwelt,2025-08-30T20:00:00,Theater in der Orgelfabrik,"Amthausstraße 19, 76227 Karlsruhe",48.9978802,8.4712406,"„Zauberhafte Aktenwelt“, ein Theaterstück, das ein zeitloser Spiegel unserer modernen Arbeitswelt ist. Wir nehmen Sie mit in eine absurde Welt, die uns erschreckend vertraut vorkommt – und das macht sie umso grotesker. Wenn Sie einen Abend verbringen wollen, der Sie gleichzeitig zum Lachen und Verzweifeln bringt: Voilà, hier ist er.",https://kalender.karlsruhe.de/db/termine/theater/zauberhafte_aktenwelt-8
Durlacher Kultursommer 2025,2025-08-30T19:00:00,Schlossgarten Durlach,"Schlossgarten Durlach,  Durlach",48.996263,8.4748438,"Die Formation TRIPOD spielt selbstkomponierte, arrangierte Global Pop Music. Inspiriert von Musik aus aller Welt, von Rock, Pop, Folk und Jazz und andere Genres, schaffen wir daraus eigene Lieder und Klangwelten. Auf der Bühne spielen wir live mit Posaune, Irish Bouzouki, Piano, Darbouka und Gitarre, hinterlegt mit eigenen Percussion- und Begleit-Tracks.",https://kalender.karlsruhe.de/db/termine/stadtleben/durlacher_kultursommer2025n-26
Sightjogging-Sportlich unterwegs durch Karlsruhe,2025-08-30T18:00:00,City Tour durch Karlsruhe,,,,"Joggst du gerne?Wie wäre es dann einmal, wenn du deine Laufroute ein wenig veränderst und in einer Gruppe Gleichgesinnter vertraute und unbekannte Ecken von Karlsruhe erläufst?Erlebe eine unvergessliche Joggingtour und statt Musik auf den Ohren gibt es bei dieser Tour einiges Amüsantes, Interessantes, Anekdoten und Fakten über die Fächerstadt Karlsruhe zu erfahren.Die ca. 1,5-stündige Joggingtour durch Karlsruhe beginnt direkt auf dem Marktplatz in Karlsruhe an der Pyramide.Preise:Erwachsene: Euro 10,00InfoTel.: 0721/91679888 oder mobil 0179/2935072Internet: www.stadtfuehrungen-karlsruhe.deAnmeldung erforderlichMindestteilnehmerzahl: 6 PersonenAuch andere Termine sind jederzeit möglichBuchbar auch exklusiv als Gruppenevent",https://kalender.karlsruhe.de/db/termine/sportveranstaltung/sightjogging_sportlich_unterwegs_durch_karlsruhe-25
