title,datetime,location,address,latitude,longitude,description,link
"17, blond und scharf wie Rettich",2025-10-04T20:00:00,marotte Theater,"Kaiserallee 11, 76133 Karlsruhe",49.0102313,8.3851507,"Unbeeindruckt von der Welt ringsum spielt Kasper als unumschränkter Intendant an der Spitze seiner Theatertruppe sein immer gleiches Stück „17, blond und scharf wie Rettich“.
Ein Dauerbrenner der tiefergelegten Unterhaltung. Ein Stück für die Ewigkeit. Brav und bieder hocken die angejahrten Mitarbeiter in ihren Nischen und geben routiniert ihre Rollen. 
Alles ist wie immer – alles ist sicher – alles ist gut.
Doch da ist einer, der mehr will – Teufel, Kaspers ewiger Widerpart, begehrt auf, kratzt am Lack und stößt in den Köpfen von Kaspers einseitigen Mitarbeitern einen noch nie gedachten Gedanken an: Ihr seid mehr! Ihr seid moderne Persönlichkeiten.
Was aber zeichnet moderne Persönlichkeiten aus? Ein kompliziertes Seelenleben und, vor allem, Probleme!
Das klingt verlockend und gierig stürzt sich die Belegschaft auf diese neue Möglichkeit. Ein Stein kommt ins Rollen und Kaspers Welt gerät ins Wanken.",https://kalender.karlsruhe.de/db/termine/theater/17_blond_und_scharf_wie_rettich-8
Die Dinner Party,2025-10-04T20:00:00,Jakobus-Theater im Theaterhaus Karlsruhe,"Kaiserallee 11, 76133 Karlsruhe",49.0102313,8.3851507,"Eine mysteriöses Zusammentreffen von sechs Personen bei einem eleganten Abendessen in Paris. Erst nach und nach erscheinen die Gäste, deren Gastgeber sich im Dunkel hält, und mit ihrem Eintreten werden allmählich die Verstrickungen, in denen sie sich zueinander befinden, offensichtlich.Ihnen allen ist gemeinsam, daß ihre Ehescheidung vom gleichen Rechtsanwalt durchgeführt wurden. Die Einladung geht jedoch zurück auf die scheinbar von ihrem Gatten Andre ermordete, jedoch höchst lebendig als letzte auf dieser seltsamen Party erscheinende Gabrielle. Drei Männer, drei Frauen, drei geschiedene Paare. Gabrielle ist die einzige, die ihren Mann auf jeden Fall zurück will, sie ernennt sich selbst zur Spielmacherin dieser Party, zu deren Einsatz sie für alle die geschiedenen Ehepartner erklärt, doch nur zwei der Paare gewinnen am Schluß das unfreiwillige Spiel ...Regie: Andreas Rüdenauer",https://kalender.karlsruhe.de/db/termine/theater/die_dinner_party-15
HGich.T Live + Acid Aftershow,2025-10-04T20:00:00,Substage Karlsruhe e.V.,"Durlacher Allee 62 , 76131 Karlsruhe",49.0086387,8.4193531,"Die KI hat versagt!Der wahnwitzige Plan, diesmal die KI die ganze Arbeit machen zu lassen, ist gescheitert. Am Ende mussten HGich.T doch wieder selber ran. Zum Glück! „Lenovobeach“, das achte Studioalbum des Hamburger Musik-Kollektivs, klingt wie die zärtliche Umarmung einer zugedröhnten Mutter. „Ja, Boss. Danke für alles“, heißt es auf „Lenovobeach“ und damit ist fast schon alles gesagt. Die Idee, in dieser Saison zur Abwechslung mal ChatGPT die ganze Text- und Soundarbeit machen zu lassen und peu à peu die gesamte Band durch Avatare zu ersetzen, war lieb gemeint (Stichwort: Work-Life-Balance), aber am Ende haben DJ Hundefriedhof, Tutenchamun, Dr. Geilser, Nora Hardstyle, Katze Cozy, DJ Balmi, die schöne Maike, Fosserill, 12Fingermann, Professor Suspect, Opa16 und der Rest der knuffigen Bande dann doch lieber selbst dafür gesorgt, dass auch 14 Jahre nach dem Release des Über-Hits „Hauptschuhle“ der Hammer knallt wie zwanzig Buzkashi-Peitschen. Mission: completed. „Das, was die KI da hingerotzt hat, klang geleckt, berechnend und durchästhetisiert, da hätten wir auch gleich Maik Forster oder wie der heißt fragen können“, resümiert Dr. Geilser erschöpft. „Wir bilden ja nicht umsonst seit Jahrzehnten eine kleine exotische Insel jenseits von Filtern, Selbstoptimierungswahn und Perfektionismus des 21. Jahrhunderts.“ Und das soll auch so bleiben: „Lenovobeach“ wurde mit viel Liebe in sieben magischen Nächten in einer portugiesischen Strandhöhle produziert und lockt mit lebensbejahenden Rave-Hymnen („Geistig am Start“), ekstatischen Stampf-Ansagen „(„UDO“), verstörenden Schmuseschlagern („Merci Cherie“), gesellschaftskritischen Bangern („Saufe“) und dem neuen Übersommerhit „Lenovobeach“, der bereits im „Pascha“ rauf und runterläuft. Robust und zeitlos wie ein altes Lenovo kommt etwa die Keyboard-Ballade „Die schwarze Gitarre“ im schunkelbaren Graf-Zahl-Style daher. Der Text stammt aus einem alten Tagebuch von Dr. Geilser. Sahnestück der neuen Platte ist eine Lobeshymne an einen wichtigen Alltagsgegenstand: den „Adapter“, nach der sich nicht nur Radiostationen die Finger lecken, sondern auch „Die Gebrüder Brett“ zu einem fetten Remix inspiriert hat. Anspieltipp: „Geistig am Start“ hypnotisiert mit gar süßlichem Operngesang (Nora Hardstyle), portugiesischen Chants und verstörend-melodischen Rattenfänger-von-Hameln-Vibes, serviert auf einem hammerharten Hundefriedhof’schen Brett, das seines Gleichen sucht. Botschaft: „Wir sind die Underdogs, wir sind die Mayday, wir tanzen in der Matrix, geistig am Start. Am Keyboard und Mic (u.a. „Adapter“) glänzt ein verlorener Sohn: Fosserill is back! Jahrelang war die ulkige Zweitbesetzung des großen Vhagvam Swami im Bärchiland verschollen, verdingte sich ab und an als dessen Souffleuse. Nun darf „Fossi-Bär“ aus dem Schatten des Großmeisters treten, der aktuell seinen Mutterschaftsurlaub genießt. „Die bei HGich.T hatten immer so Käsefüße. Aber jetzt ist besser. Also bin ich wieder dabei. Und bockt auch voll“, so Fosserill via ICQ. Auch Tutenchamun wächst mit seinen Aufgaben: „Nach zwanzig Jahren kann ich endlich Hauptschuhle auswendig“, frohlockt der liebenswertverpeilte Frontman. Chapeau!Fazit der Presse – so far: „Goa, Neon und eine kräftige Prise Trash (…) HGich.T – der lose Haufen aus Performancekünstlern, Musikern und Freaks – zelebriert das Leben, die Liebe und vielleicht auch die Kunst (…) und klimpert in trashiger Garderobe auf der wummernden Klaviatur des schlechten Geschmacks“, jauchzte kürzlich die Saarbrücker Zeitung nach einem Konzert.Einlass: 20:00 UhrAltersfreigabe: ab 18 Jahren",https://kalender.karlsruhe.de/db/termine/musik/hgicht_live_acid_aftershow
QUERBEAT,2025-10-04T20:00:00,Kulturzentrum Tollhaus,"Alter Schlachthof 35, 76131 Karlsruhe",49.0044252,8.4317094,"Die Querbeat-Story: radikal positiv! Ein 13-köpfiges kreatives Kollektiv will machen. Und spielen. Die Band lebt für die Bühne, für den Rausch in Energie aus Publikum und Tönen. Querbeat ist eine Summe von Statements: Festivalband, Jazz-Cracks, irgendwie Karneval und 'ne Prise Punk-Attitude. Crowdsurfen, Sommervibes und bewegende Live-Momente. Einmal alle Schubladen voll Anarchie bitte. Was klar ist: Querbeat ist anders. Mit viel Brass-Instrumenten, klarer politischer Haltung, und Live-Energy wie eine einzige Ansage: Früher wird alles besser! Tage muss man mit Liebe verschwenden, Nächte macht man gefälligst durch – „Guten Morgen Barbarossaplatz“, liebe Welt.Das dritte Studioalbum „Radikal Positiv“ (Platz 2 in den deutschen Albumcharts) und die beiden Vorgänger-Alben „Fettes Q“ und „Randale & Hurra“ haben gemeinsam über 180 Millionen Streams eingesammelt. Nach der Single „Eisbär“ und den Releases „OK Ciao“ und „Südsee 96“ erblickte die „Barcelona Tapes EP“ ganz spontan das Licht der Musikwelt. Eine EP ganz nah und authentisch am kreativen Entstehungsprozess der Songs von Querbeat, und die Doku „Keine Doku“ (auf Youtube zu sehen) ein Einblick in die Vibes dazu.Das Konzept? Mit Kreativität überleben! Und sich verbünden, spielend. Ausverkaufte Touren, namhafte Festivals in Deutschland, Österreich, Schweiz und … Spanien. Ja, Festivals muss man feiern wie sie kommen, also gerne auch ein eigenes. Gesagt, getan: Im Juni 2024 schon Vol.3 des eigenen Qtopia „Randale & Freunde“ in der Bonner Rheinaue mit jeweils 25.000 Menschen. Es gibt Jahre, da steht alles im Kalender!2024 hat Querbeat die Kölner Lanxess Arena ausverkauft und die Mainstage von Rock am Ring eröffnet, der Festivalsommer war wieder eine Kette an Feiergelegenheiten. Deutschland – Österreich und Schweiz im Navi. Querbeat ist Nähe, Liebe und der radikale Glaube an das Gute. Auch 2025 weht der Querbeat-Sound über die Festival-Camps und durch alle weltoffenen Tour-Türen - so auch bei uns!",https://kalender.karlsruhe.de/db/termine/musik/querbeat
Peer Gynt,2025-10-04T19:30:00,"Badisches Staatstheater, Kleines Haus","Hermann-Levi-Platz 1, 76137 Karlsruhe",49.0049938,8.4048954,,https://kalender.karlsruhe.de/db/termine/theater/peer_gynt
Disco Queen - Im Fieber der 70er,2025-10-04T19:30:00,Das Sandkorn Theater & Mehr,"Kaiserallee 11, 76133 Karlsruhe",49.0102313,8.3851507,"Starten Sie mit uns durch in die 70er-Jahre – mit den größten Hits von Schlager über Glam Rock bis hin zum alles prägenden Disco Sound!Die 1970er – was für ein Jahrzehnt:Schlaghosen, Plateau-Schuhe, schrille Farbmuster… und heiße, kontrovers diskutierte Themen zwischen „Schulmädchen-Report“ im Kino und Feminismus auf der Straße, Ölkrise und aufkommender Umweltschutzbewegung, Willy Brandts Ostpolitik und Vietnam-Krieg.1978 in der Disco „Copacabana“:Alicia feiert ihren Junggesellinnen-Abschied. Zusammen mit ihrer besten Freundin Bettina will sie es im Club noch einmal krachen lassen, bevor sie unter die Haube mit Tom kommt. Außerdem wird an dem Abend ein Wettbewerb veranstaltet, um die „Disco Queen“ zu küren, und da will die Braut unbedingt mitmachen. Alicia lernt den schillernden Kim kennen und flirtet mit ihm. Hat die Braut kurz vor ihrer Hochzeit plötzlich Zweifel? Bei Bettina schrillen die Alarmglocken. Und Barkeeper Fred hat alle Hände voll zu tun, Schicksal zu spielen. Befeuert wird alles von den mitreißenden Beats der Disco-Ära!Komödie, Zeitgeschichte und viele Hits der 70er mit Live-Band – fiebern Sie für zwei Stunden hautnah mit und feiern Sie den Sound der Zeit!",https://kalender.karlsruhe.de/db/termine/theater/disco_queen_im_fieber_der_70er-2
Les Boréades (Premiere),2025-10-04T19:00:00,"Badisches Staatstheater, Großes Haus","Hermann-Levi-Platz 1, 76137 Karlsruhe",49.0049938,8.4048954,,https://kalender.karlsruhe.de/db/termine/musik/les_boreades_premiere
Comedy Stadtführung mit Apero,2025-10-04T17:00:00,City Tour durch Karlsruhe,,,,"Die lustige Stadtführung durch KarlsruheEntdecke Karlsruhes berühmteste Orte mit einem Augenzwinkern: Schloß, Marktplatz oder der Botanische Garten - alles begleitet von den professionellen Stadtführern Bettina und Marc, die dich während des Rundgangs garantiert zum Lachen bringen.Die Stadtführung beginnt mit einem Apero (im Preis inklusive).Auch andere zusätzliche Termine jederzeit möglich.Preis: 25,- EuroAnmeldung erforderlich unter: Marc.Fischer1@web.de oder Telefon mobil:01702935072Info.Tel.: 0721/91679888 - 0170/2935072Internet: www.stadtfuehrungen-karlsruhe.de",https://kalender.karlsruhe.de/db/termine/stadtleben/comedy_stadtfuhrung_mit_apero-14
MaschenKino - Stricken und Häkeln mit Film,2025-10-04T17:00:00,Kinemathek Karlsruhe e.V.,"Kaiserpassage 6, 76133 Karlsruhe",49.0106085,8.3969705,"Beim MaschenKino kannst Du nach Herzenslust stricken oder häkeln, während im Hintergrund ein Film läuft. Das Licht im Kino ist gedimmt, sodass die Maschen noch gut zu sehen sind. Schnapp dir deine Nadeln, dein Garn und deine Freundinnen und Freunde – hier treffen sich Handarbeitsfans für gemütliche Stunden mit Kino-Flair in der Kinemathek.Zum Film: Was, wenn man denselben Tag immer wieder erlebt – nur nicht, um die Welt zu retten, sondern um eine Hochzeit zu verhindern? Hello Again – Ein Tag wie immer nimmt das Zeitschleifenprinzip à la Und täglich grüßt das Murmeltier und mixt es mit deutscher Romcom-Energie, Stilwillen und einer Prise Pop-Feminismus. Heraus kommt eine clevere, charmante, angenehm unperfekte Komödie, die sich erfreulich wenig um Genregrenzen schert.Alicia von Rittberg spielt Zazie, eine emotional inkompetente Beziehungsphobikerin, die in einer Zeitschleife gefangen ist – just an dem Tag, an dem ihr bester Freund Philipp (Tim Oliver Schultz) eine andere heiraten will. Ihre Mission: Die Hochzeit crashen, das eigene Gefühlsleben entwirren, und dabei nicht komplett durchdrehen.Maggie Peren (Stellungswechsel, Die Farbe des Ozeans) inszeniert mit Tempo, Witz und einem sicheren Gespür für Timing. Die visuelle Gestaltung ist poppig und verspielt, die Musik durchzogen von Indiepop und Elektrosounds – manchmal fast zu glatt, aber nie seelenlos.Was Hello Again besonders macht, ist die Weigerung, in billige Romantik abzurutschen. Zazie ist keine Heldin im klassischen Sinn, sondern eine neurotische, widerspenstige Figur, die sich ihre Entwicklung erarbeiten muss. Und das tut sie – über Umwege, Missverständnisse und jede Menge Zeitschleifen-Slapstick hinweg.",https://kalender.karlsruhe.de/db/termine/stadtleben/maschenkino_stricken_und_hakeln_mit_film-2
Karlsruher entdecken ihre eigene Stadt,2025-10-04T16:00:00,City Tour durch Karlsruhe,,,,"Auch für Einheimische gibt es au dieser Tour allerhand Wissenswertes, Unbekanntes und Aussergewöhnliches über die Stadt Karlsruhe zu entdecken.Start der Tour: Marktplatz PyramidePreise:Erwachsene: Euro 10,00Kinder und Jugendliche 6-14 Jahre: freiInfoTel.: 0721/91679888 oder mobil unter 0170/2935072Um Anmeldung wird gebeten.Mindestteilnehmeranzahl: 6 PersonenAuch zu anderen Terminen ist diese Führung jederzeit buchbar.Internet: www.stadtfuehrungen-karlsruhe.de",https://kalender.karlsruhe.de/db/termine/stadtleben/karlsruher_entdecken_ihre_eigene_stadt-8
Waldgenusswanderung mit Whisky-Verkostung  unter Schwarzwaldriesen,2025-10-04T15:00:00,Grünwettersbacher Wald,,,,"Hohe Tannen, dicke Buchen und mächtige Eichen begegnen uns bei unseremSpaziergang (Gesamtlänge etwa 5 Kilometer) durch den Grünwettersbacher Wald. Immer wieder findet eine Eiche aus diesem Waldgebiet auch ihren Weg zu Fassherstellern aus dem In- und Ausland, um unter anderem Whisky (Wasser des Lebens) seinen typischen Geschmack zu geben. Bei der gemütlichen Wanderung genießen wir im Schatten der stattlichen Schwarzwaldriesen denein oder anderen Whisky, den es ohne diese Eichen nicht gäbe.Referenten: Judith und Michael Schreiber (Brennerei Scriptor) und Bernd Struck (städtisches Forstamt)Anmeldung: über die Brennerei SkriptorKosten: 50 Euro/Teilnehmenden inklusive Verkostung",https://kalender.karlsruhe.de/db/termine/stadtleben/waldgenusswanderung_mit_whisky_verkostung-1
Pit Pinguin (ab 3),2025-10-04T14:00:00,marotte Theater,"Kaiserallee 11, 76133 Karlsruhe",49.0102313,8.3851507,"Eines Tages liegt ein Ei im Nest.Mama und Papa freuen sich riesig.Aus dem Ei schlüpft eine winziger
grauer Wuschel.Mama und Papa haben alle Flügel voll zu
tun.Aus dem grauen Wuschel wird ein
hungriger kleiner Pinguin.Pit lernt laufen und wie man im ewigen
Eis überlebt.Eines Tages ist Pit groß und das Nest
wird ihm zu klein.Mama und Papa sind ein wenig traurig.Aber das Leben ist voller
Überraschungen.Und eines Tages liegt ein Ei im Nest...Spiel: Friederike Krahl",https://kalender.karlsruhe.de/db/termine/theater/pit_pinguin_ab3n-22
"Der Alte Schlachthof: Schlösschen, Schlachthof, Schlemmerei - rund um die alten Viehhallen",2025-10-04T14:00:00,"Eingang Gaststätte ""Im Schlachthof""","Durlacher Allee 64, 76131 Karlsruhe",49.0060364,8.431019,"Stadtführungen einmal anders - spannend, informativ und immer überraschend! Die Führungen von stattreisen Karlsruhe 
e.V. ermöglichen neue 
Einblicke in Geschichte und Architektur, in das Alltagsleben früherer Zeiten - und in verborgene Ecken und Winkel
der Stadt, die Einheimische und Gäste der Stadt gleichermaßen faszinieren.Anmeldung und Informationen zur Teilnahmegebühr auf der Website!",https://kalender.karlsruhe.de/db/termine/stadtleben/der_alte_schlachthof_schlosschen_schlachthof-1
TEDxKarlsruhe,2025-10-04T13:30:00,Albert -Schweitzer-Saal,"Reinhold-Frank-Straße 48a, 76133 Karlsruhe",49.0113864,8.3883642,"TEDxKarlsruheist eine unabhängig organisierte TED-Veranstaltung, die innovative Denker:innen, Changemaker und neugierige Köpfe aus der Region und darüber hinaus zusammenbringt. Inspiriert von der TED-Mission –Ideas Worth Spreading– bietet TEDxKarlsruhe eine Bühne für vielfältige Redner:innen, die kraftvolle Ideen, ungehörte Geschichten und mutige Visionen teilen, die zum Nachdenken anregen und zum Handeln inspirieren.Am4. Oktober 2025findet TEDxKarlsruhe in der innovativen und kulturell vielfältigen Stadt Karlsruhe statt. Rund250 Teilnehmendeerwartet ein inspirierender Tag mit Live-Talks, Performances und interaktiven Erlebnissen – eine einzigartige Gelegenheit zum Lernen, Austauschen und Netzwerken.Ticketssind ab sofort überEventbriteoder direkt auf unserer Websitewww.tedxkarlsruhe.comerhältlich.Ob Student:in, Fachkraft oder lebenslange:r Lernende:r – TEDxKarlsruhe lädt dich ein, Teil einer wachsenden Community zu werden, die Wissen, Kreativität und gesellschaftlichen Wandel feiert.",https://kalender.karlsruhe.de/db/termine/messen_und_kongresse/tedxkarlsruhe-1
jazz market . Martinis Carte Blanche .,2025-10-04T11:30:00,Hemingway Lounge in Karlsruhe,"Uhlandstrasse 26, 76135 Karlsruhe",49.0093234,8.3747613,"Mit einer Carte Blanche präsentiert Martini Albrecht vier renommierte Künstler aus der Metropolregion Rhein/Neckar und sorgt damit für einen energiegeladenen und abwechslungsreichen Vormittag. Er spielt Bassklarinette und Saxophon, Thomas Weiland, Posaune/Gesang, Robert Schippers an der Orgel, Heiko Duffner, Gitarre und Tobias Fronhöfer am Schlagzeug. In New York, dem Schmelztiegel der Kulturen, entstand in den 1960er Jahren der Booglaoo als musikalisches Extrakt aus Blues, Latin, Soul, Jazz und Fun, das sind „spicy beats“ und „funky grooves“ mit Orgel, Schlagzeug und Gitarre. Und das sind auch „soulful melodies“ und “cool sound” mit Posaune und Saxophon. Das ist Shingaling und Jalajala in einem!",https://kalender.karlsruhe.de/db/termine/musik/jazz_market_martinis_carte_blanche
Pit Pinguin (ab 3),2025-10-04T11:00:00,marotte Theater,"Kaiserallee 11, 76133 Karlsruhe",49.0102313,8.3851507,"Eines Tages liegt ein Ei im Nest.Mama und Papa freuen sich riesig.Aus dem Ei schlüpft eine winziger
grauer Wuschel.Mama und Papa haben alle Flügel voll zu
tun.Aus dem grauen Wuschel wird ein
hungriger kleiner Pinguin.Pit lernt laufen und wie man im ewigen
Eis überlebt.Eines Tages ist Pit groß und das Nest
wird ihm zu klein.Mama und Papa sind ein wenig traurig.Aber das Leben ist voller
Überraschungen.Und eines Tages liegt ein Ei im Nest...Spiel: Friederike Krahl",https://kalender.karlsruhe.de/db/termine/theater/pit_pinguin_ab3n-21
Heimatstadt Karlsruhe Stadtführung,2025-10-04T11:00:00,Tourist-Information am Marktplatz,"Kaiserstraße 72-74, 76133 Karlsruhe",49.0097996,8.4041251,"Trotz seinen gerade einmal 300 Jahren blickt Karlsruhe auf eine bewegte Vergangenheit zurück. Als barocke Planstadt ein Novum seiner Zeit, hat sich die Stadt diesen Pioniergeist bis heute erhalten. Unterwegs mit unseren Stadtführern erfahren Sie alles über die Entstehung Karlsruhes und den Werdegang der Stadt zu einem wichtigen Kultur- und Innovationsstandort. Gespickt mit witzigen Anekdoten und den persönlichen Geheimtipps unserer besten Stadtkenner wird jede Führung ein besonderes Erlebnis.",https://kalender.karlsruhe.de/db/termine/stadtleben/heimatstadt_karlsruhe_stadtfuhrung-363
SHIFT,2025-10-04T10:00:00,Galerie Kunstfachwerk N6,"Niddastraße 6, 76229 Karlsruhe",49.0073194,8.4956039,"Was geschieht, wenn wir unsere gewohnte Sichtweise verlassen? SHIFT lädt Besucher und Besucherinnen dazu ein, ihre Perspektive zu hinterfragen und neue Standpunkte einzunehmen: Bin ich das Reh – oder der Jäger? Finde ich im Wald Erholung – oder beunruhigt mich seine Tiefe? Die Ausstellung zeigt Werke von Elisabeth Müller-Quade und Esther Klauke, die auf unterschiedliche Weise mit Gegensätzen wie Leben und Tod, Bewegung und Stillstand, Sichtbarkeit und Unsichtbarkeit arbeiten.Elisabeth Müller-Quade lockt die Besucherinnen und Besucher in die Position einer Jagdbeute und spielt mit der Ästhetisierung des Todes, diese Darstellungsform gibt es schon seit der Antike.Esther Klauke regt die Besucher und Besucherinnen an, der Vielfalt Raum zu geben und die nicht sichtbaren Verbindungen wahrzunehmen. Tod und Leben – Bewegung und Bewegungslosigkeit – das eine ermöglicht das andere und beide sind im stetigen Kreislauf. Die Ausstellung ist eine Einladung, sich selbst im Gegenüber zu erkennen – und den eigenen Standpunkt im Spiegel der Kunst neu zu definieren.Die Ausstellung ist vom 12. September bis 12. Oktober 2025 im Kunstfachwerk N6 zu sehen.Am 21. September 2025 liest Susan Mathis überdies von 15 bis 17 Uhr eine ihrer Geschichten vor: „Ein Garten für alle“.Die Ausstellung ist jeweils samstags von 10 bis 13 Uhr und sonntags von 14 bis 18 Uhr geöffnet.Der Eintritt ist frei.",https://kalender.karlsruhe.de/db/termine/ausstellungen/shift-8
"""Faires Frühstück"" im El tesoro – Café Bazar Latino",2025-10-04T10:00:00,El Tesoro,"Rheinstraße 65, 76185 Karlsruhe",49.0114796,8.3591317,"Bio-Obst und Bio-Eier, Bio-Käse und Brot vom Mühlburger Bäcker sind immer Bestandteile unseres Frühstücks. Hinzu kommt fair gehandelter Kaffee und/oder Mate-Tee aus Kolumbien, Peru, Honduras und Argentinien.Zur Wahl stehen ein Latino-Frühstück oder ein pikanteres mexikanisches Frühstück.Anmeldung erforderlich!Eine Veranstaltung des El tesoro - Café Bazar Latino im Rahmen der Fairen Wochen Karlsruhe.",https://kalender.karlsruhe.de/db/termine/stadtleben/faires_fruhstuck_im_el_tesoro_cafe_bazar_latino
Abnahme Feuerwehrleistungsabzeichen,2025-10-04T10:00:00,Feuerwehrgerätehaus Daxlanden,"Waidweg 1, 76189 Karlsruhe",49.0046166,8.322711,Abnahme Feuerwehrleistungsabzeichen,https://kalender.karlsruhe.de/db/termine/stadtleben/abnahme_feuerwehrleistungsabzeichen
KEK on tour in Durlach,,Durlach,Durlach Innenstadt,,,"Die Karlsruher Energie- und Klimaschutzagentur (KEK) und das 
Stadtamt Durlach laden ein zur Aktionswoche „KEK on tour –Heizungstausch, Photovoltaik und Gebäudesanierung“. Vom06. bis 21. 
Oktobergibt es in Durlach vielfältige kostenfreie Aktionen für 
Hauseigentümerinnen und -eigentümer, Mieterinnen und Mieter sowie für 
Unternehmen. Wir freuen uns auf Sie!",https://kalender.karlsruhe.de/db/termine/stadtleben/kek_on_tour_in_durlach
"Ausstellung ""Make Chocolate Fair!"" im Helmholtz-Gymnasium Karlsruhe",,Helmholtz-Gymnasium Karlsruhe,"Kaiserallee 6, 76133 Karlsruhe",49.0109121,8.3841269,"Von der Kakaobohne zur leckeren Schokolade ist ein langer Weg. Die Bedingungen, unter denen die Kakaobohnen angebaut und geerntet werden, sollten uns nicht egal sein. Zahlreiche Kinder arbeiten unter ausbeuterischen Bedingungen auf den Plantagen und die Anbaumethoden gefährden die Umwelt. Die Ausstellung informiert über die traurige Wahrheit hinter der Schokolade und Möglichkeiten, für Faire Schokolade aktiv zu werden. An der Schule beschäftigen sich Schülerinnen und Schüler der SMV und des Seminarkurses „Nachhaltigkeit“ mit diesem Thema.Eine interne Veranstaltung des Helmhotz-Gymnasiums im Rahmen der Fairen Wochen Karlsruhe.Foto: Helmholtz-Gymnasium",https://kalender.karlsruhe.de/db/termine/stadtleben/ausstellung_make_chocolate_fair_im_helmholtz
Freies Tanzen Karlsruhe,2025-10-05T21:00:00,"Altes Stadion, KIT Campus Süd","Engesserstraße 17, 76131 Karlsruhe",49.011175,8.4146076,barfuss oder mit Tanzschuhen auf Parkettboden in der grossen Sporthalleimmer 2 DJ:Janes von zur Zeit 12 Aktivenkeine Anmeldung erforderlichkommt einfach zwischen 21-23 Uhr vorbeimit der Bitte um Geld-Einwurf in die am DJ Pult stehende Spendendose entsprechend eurer Wertschätzung,https://kalender.karlsruhe.de/db/termine/theater/freies_tanzen_karlsruhe-87
Opus Brain,2025-10-05T20:00:00,Kulturzentrum Tempel / Scenario Halle,"Hardtstraße 37a, 76185 Karlsruhe",49.013903,8.3578352,"In einem intrinsischen Drang, Altes mit Neuem zu vereinen, Barrieren zu brechen und Verwundbarkeit zuzulassen, entstand OPUS BRAIN - Ein Fest der Musik zweier völlig unterschiedlicher Epochen: dem 18. und dem 21. Jahrhundert.Aus der H-Moll Messe von Johann Sebastian Bach und Musik von Gautier Serre (IGORRR) entsteht eine völlig neue Welt der Musik, in der es keine Grenzen und keine Tabus gibt.Mal sanft, zart und sensibel, mal laut schreiend und brachial - keine Scheu davor, die tiefsten Abgründe des Menschseins zu erkunden und dabei vor Freude zu tanzen.",https://kalender.karlsruhe.de/db/termine/musik/opus_brain-1
CARI CARI,2025-10-05T20:00:00,Substage Karlsruhe e.V.,"Durlacher Allee 62 , 76131 Karlsruhe",49.0086387,8.4193531,"Cari Cari sind Stephanie Widmer (Vocals, Drums & Didgeridoo) und Alexander Köck (Vocals, Guitars). Das Duo lebte in London, Hamburg und Madrid, bevor sie ihr Debütalbum »ANAANA« veröffentlichten. Internationale Medien bezeichnen das Duo abwechselnd als “The Lovechild Of The Kills and The XX” (IndieShuffle, US) ""with a pinch of Morricone"" (FM4, AUT), oder die nächsten “Cat Power"" (BestBefore, AUS). Seit ihrer Gründung hat das Duo kompromisslos daran gearbeitet, ihre eigene Welt zu erschaffen. So wird alles von Musikvideos bis Bühnenbild in kleinteiliger Handarbeit selbst erledigt. Auch diese Liebe zum Detail hat der Band eine loyale Fangemeinde verschafft: Der Rolling Stone nannte Cari Cari die wichtigste Live-Entdeckung des Primavera Sound Festivals in Barcelona, ihre Konzerte füllen Hallen in ganz Europa und das aktuelle Album “Welcome To Kookoo Island” wurde von NME, BBC Radio 1, KCRW und vielen mehr in höchsten Tönen gelobt.Einlass: 19:00 UhrAltersfreigabe: ab 16 Jahren",https://kalender.karlsruhe.de/db/termine/musik/cari_cari
