title,datetime,location,address,latitude,longitude,description,link
RANDALE,2025-10-26T15:00:00,Kulturzentrum Tollhaus,"Alter Schlachthof 35, 76131 Karlsruhe",49.0044252,8.4317094,"2004 – 2024 20 Jahre Randale - als ob DIE ÄRZTE gemeinsam mit den RAMONES und IGGY POP Kindermusik machen würden.Nach 20 Jahren Bandgeschichte und mehr als 1300 Auftritten in ganz Deutschland erschien 2024 tatsächlich das 13. Album der Bielefelder Band Randale: „Feuerkäfer“. Rockmusik für Kinder… und doch ist es viel mehr als das. Da gibt es Punk, Metal, Reggae, Pop, Disco und tatsächlich auch sowas wie Indie-Wave-Rock und Country. Alles mit viel Augenzwinkern gespielt und bitte nie zu ernst nehmen. Gedacht nicht nur für die Kinder, sondern immer für die ganze Familie. Vor der Bühne, zu Hause, unterwegs. Zusätzlich gibt es noch das große Randale Buch „Das konnte ja keiner ahnen!“, geschrieben von Schlagzeuger Garrelt Riepelmeier.Kinder VVK ( bis 14 Jahre): 8,70Erwachsene VVK: 13,60Familienticket VVK (2 Erw.+2 Kind.): 36,80",https://kalender.karlsruhe.de/db/termine/musik/randale
Backen im Holzbackofen,2025-10-26T14:30:00,Waldklassenzimmer,Kanalweg,49.0308152,8.3885978,"Heutebacken wir gemeinsam im Holzbackofen. Zu Beginn bis etwa 16 Uhr ist die Temperatur geeignet fürFlammkuchen. Anschließend kann manPizza, dannBrot, Brötchen oder Kuchenbacken - zum Mitnehmen oder zum direkten Verzehr. Bitte alle Zutaten und Utensilien selbst mitbringen!Anmeldungbis 17. OktoberWir bitten um eine Spendefür die Instandhaltung des Ofens sowie die Bereitstellung von Brennholz",https://kalender.karlsruhe.de/db/termine/stadtleben/backen_im_holzbackofen-8
Der Karlsruher Hauptbahnhof - Route 2,2025-10-26T14:00:00,"Bahnhofstraße, Ecke Bahnhofplatz",76137 Karlsruhe,49.0001389,8.4152595,"Stadtführungen einmal anders - spannend, informativ und immer überraschend! Die Führungen von stattreisen Karlsruhe 
e.V. ermöglichen neue 
Einblicke in Geschichte und Architektur, in das Alltagsleben früherer Zeiten - und in verborgene Ecken und Winkel
der Stadt, die Einheimische und Gäste der Stadt gleichermaßen faszinieren.Anmeldung und Informationen zur Teilnahmegebühr auf der Website!",https://kalender.karlsruhe.de/db/termine/stadtleben/der_karlsruher_hauptbahnhof_route2n-8
Die drei kleinen Schweinchen (ab 3),2025-10-26T14:00:00,marotte Theater,"Kaiserallee 11, 76133 Karlsruhe",49.0102313,8.3851507,"Die drei Schweinchen Billi, Zilli und Willi haben eine gute Zeit. Eines Tages beschließen sie ein Haus zu bauen. Der Friede ist dahin. Billi will Spaß am Bauen, Zilli will ein schön geschmücktes Haus und Willi ein stabiles Haus, ohne Spaß und ohne Schmuck. So entstehen ein Stroh-, ein Holz-, und ein Steinhaus. Jeder lebt für sich allein.
Das ist die Chance für den Wolf!
Nach einer halsbrecherischen Verfolgungsjagd bleibt der Wolf auf der Strecke und die drei Schweinchen sind wieder zusammen – im Steinhaus.
Das blieb nach dem Abenteuer übrig, und mit viel Spaß und schön geschmückt läßt es sich darin auch zu dritt gut leben.
Die Geschichte wird von einem Clown erzählt, mit einem Fahrrad als Bühne, drei Spielzeug-Schweinchen, einem Klappmaul-Wolf und dem Publikum.


Spiel:	Thomas Hänsel
Regie: Holger Friedrich",https://kalender.karlsruhe.de/db/termine/theater/die_drei_kleinen_schweinchen_ab3n-5
Zeitreise,2025-10-26T14:00:00,Heimatfreunde Grötzingen e.V.,"Schultheiß-Kiefer-Straße 6, 76229 Grötzingen",49.0077223,8.4963967,"Die Künstlerin Brigitte Nowatzke-Kraft lebt seit 1978 in
Grötzingen und feierte im letzten Jahr ihren 75. Geburtstag. Aus diesem Anlass
zeigen die Heimatfreunde Grötzingen in der Ausstellung „Zeitreise“ Collagen einer
besonderen Zeitgeschichte.Eintritt frei© Zeitreise, Brigitte Nowatzke-Kraft",https://kalender.karlsruhe.de/db/termine/ausstellungen/zeitreise
Entdeckertag am Waldklassenzimmer,2025-10-26T14:00:00,Waldklassenzimmer,Kanalweg,49.0308152,8.3885978,"Heute sindWaldklassenzimmer und das dazugehörende Gelände geöffnet, ohne dass wir ein spezielles Programm anbieten. Familien können heute entdecken, staunen und frei spielen. Die Nutzung des Geländes erfolgt auf eigene Gefahr und unter Wahrung der Aufsichtspflicht.Ohne Anmeldung-kostenlose Veranstaltung!",https://kalender.karlsruhe.de/db/termine/stadtleben/entdeckertag_am_waldklassenzimmer-18
Smartphone-Walk: Naturfotos mit dem Handy,2025-10-26T14:00:00,Naturschutzzentrum Karlsruhe-Rappenwört,"Hermann-Schneider-Allee 47, 76189 Karlsruhe",48.9961878,8.3035929,"Theorie und Praxis mit Smartphone oder KameraIn diesem Kurs widmen wir uns zunächst den theoretischen Grundlagen der Fotografie. Beim anschließenden Fotowalk rund ums Naturschutzzentrum kannst du das Gelernte direkt anwenden.Hinweis:Beim Smartphone oder der Kamera sollte eine manuelle Einstellung möglich sein: ""Pro"" oder ""manueller Modus"".Referent:Eva Lipp, Instagram-FotografinKostenbeitrag:9 € / PersonAnmeldung und Vorabüberweisung der Teilnahmegebühr bis 23.10.2025 erforderlich.",https://kalender.karlsruhe.de/db/termine/stadtleben/smartphone_walk_naturfotos_mit_dem_handy
Auf den Spuren der Karlsruher Fußballgeschichte,2025-10-26T14:00:00,City Tour durch Karlsruhe,,,,"Diese ganz besondere Stadtführung per Rad beginnt am Carl-Friedrich-Denkmal zwischen Marktplatz und Schloß.Die ca. 2 -stündige Fahrradtour dreht sich ganz um das Thema Fußball in Karlsruhe von der Geschichte bis in die Gegenwart.Wildparkstadion, Engländerplatz sowie das ehemalige KFV Stadion an der Herzstrasse werden angefahren.Die  Teilnehmern dieser interessanten Fahrradtour erfahren viel über die ehemaligen Fußballspieler Gottfried Fuchs, Julius Hirsch, Walther Bensemann und anderen bekanntenFußballspieler, die zu der Entwicklung des Fußballs in Karlsruhe viel beigetragen haben.Auch die Dauerausstellung ""Ein Stadion schreibt Geschichte"" im angrenzenden Altersheim ""Karlsruher Weg"" ist Bestandteil der Fahrradtour.Auch für Gruppen ist diese Führung nach Absprache mit dem Veranstalter jederzeit möglich.Anmeldung erforderlich unter: Marc.Fischer@boservice.org oder Telefon: 0721/91679888 mobil: 01702935072Preise:Erwachsene: Euro 15,00Kinder und Jugendliche 6-14 Jahre: freiInternet: www.stadtfuehrungen-karlsruhe.de",https://kalender.karlsruhe.de/db/termine/stadtleben/auf_den_spuren_der_karlsruher_fuballgeschichte-37
speaking drums,2025-10-26T13:00:00,"Hochschule für Musik, Genuit-Saal","Am Schloss Gottesaue 7, 76131 Karlsruhe",49.0049037,8.4265908,"FAMILIENKONZERT in der Hochschule für Musik Karlsruhe, 13 und 15 UhrNaur glainre iki, vobe gollu vá – die Rhythmen formen Worte, die Worte bilden Sätze und die Sätze erzählen eine Geschichte. Fantasiesprache trifft Schlagzeugklänge. Bei »speaking drums« bringt eine Schlagzeugerin ihren Instrumenten das Sprechen bei, bis die Trommeln selbst zu plaudern beginnen. Eine Sprache, die keiner versteht, bei der aber alle mitplappern – immer im Rhythmus. Ein Konzert für die ganze Familie!Zu trommeln und dabei zu sprechen ist nichts Neues, denkt man an die indische Musik oder auch den Jazz. In »speaking drums« stellt Peter Eötvös dieses Phänomen auf den Kopf: Die Solistin spricht zuerst sinnfreie Texte, bei denen es allein auf den Rhythmus und den Klang der Sprache ankommt. Die Ausdruckskraft dieser Fantasie sprache liegt im Textrhythmus, den sie anfangs auf ihre Instrumente überträgt- vergleichbar dem Zustand der kindlichen Entdeckungsfreude beim Sagen und Wiederholen des gleichen Wortes in verschiedenartiger Melodie. Als Grundlage dienen Nonsense- Gedichte von Sandor Weöres.Leonie Klein, Schlagwerk und TextAb 6 JahrenMusik von PeterEötvös, Texte von SandorWeöres",https://kalender.karlsruhe.de/db/termine/musik/speaking_drums
ZeitGenuss: BRING YOUR OWN REALITY,2025-10-26T13:00:00,"Hochschule für Musik, Genuit-Saal","Am Schloss Gottesaue 7, 76131 Karlsruhe",49.0049037,8.4265908,"FAMILIENKONZERT ab 6 Jahren in der Hochschule für Musik Karlsruhe, Genuit-Saal, 13 und 15 UhrNaur glainre iki, vobe gollu vá - die Rhythmen formen Worte, die Worte bilden Sätze und die Sätze erzählen eine Geschichte. Fantasiesprache trifft Schlagzeugklänge. Bei »speaking drums« bringt eine Schlagzeugerin ihren Instrumenten das Sprechen bei, bis die Trommeln selbst zu plaudern beginnen. Eine Sprache, die keiner versteht, bei der aber alle mitplappern - immer im Rhythmus.  Ein Konzert für die ganze Familie!Zu trommeln und dabei zu sprechen ist nichts Neues, denkt man an die indische Musik oder auch den Jazz. In »speaking drums« stellt Peter Eötvös dieses Phänomen auf den Kopf: Die Solistin spricht zuerst sinnfreie Texte, bei denen es allein auf den Rhythmus und den Klang der Sprache ankommt. Die Ausdruckskraft dieser Fantasiesprache liegt im Textrhythmus, den sie anfangs auf ihre Instrumente überträgt- vergleichbar dem Zustand der kindlichen Entdeckungsfreude beim Sagen und Wiederholen des gleichen Wortes in verschiedenartiger Melodie. Als Grundlage dienen Nonsense-Gedichte von Sandor Weöres.MUSIK von Péter Eötvös TEXTE von Sándor WeöresSCHLAGWERK UND TEXT Leonie Klein",https://kalender.karlsruhe.de/db/termine/musik/zeitgenuss_bring_your_own_reality-10
zwiegespräche,2025-10-26T12:00:00,Marktplatz Karlsruhe,"Marktplatz, 76133 Karlsruhe",49.0089483,8.4038789,"1:1 KONZERTE im transparenten Kuppelzelt, Marktplatz KarlsruheAls Einladung zu einem sehr persönlichen Musikerleben wird für die Festival-Tage eintransparentes Kuppelzelt auf dem Karlsruher Marktplatz errichtet. Das Zelt bietetPlatz für eine*n Musiker*in und eine*n Zuhörer*in und wird für eine Stunde am Tag mitfünf 1:1-Konzerten bespielt. Der Fokus liegt für jeweils 10 Minuten auf der Begegnungsqualitätund der direkten Interaktion zwischen der performenden und der zuhörendenPerson. Der Performance kann ein kurzes Gespräch vorangehen und die gespielte Musikauf die Stimmung der Zuhörenden eingehen.Mit Studierenden der Hochschule für Musik:Duo Mujō,Hirono TagoundSeijiro Nagai, Perkussion",https://kalender.karlsruhe.de/db/termine/musik/zwiegesprache-1
ZeitGenuss: BRING YOUR OWN REALITY,2025-10-26T12:00:00,Marktplatz Karlsruhe,"Marktplatz, 76133 Karlsruhe",49.0089483,8.4038789,"Das Schlagzeug-Duo Mujō, bestehend aus Hirono Tago und Seijiro Nagai, ist ein einzigartiges Ensemble, das es sich zur Aufgabe gemacht hat, neue Möglichkeiten der zeitgenössischen Schlagzeugmusik zu erforschen.Mit einer Vielzahl von Schlaginstrumenten entfalten sie ein breites musikalisches Spektrum, das von traditionellen Werken bis hin zu avantgardistischen Repertoires reicht. Beide nutzen dabei ihre technischen Fähigkeiten und ihr reiches musikalisches Empfinden, um einen Dialog aus Resonanz, Rhythmus und Klangfarben zu schaffen.Hirono Tago1. Preis beim Southern California International Marimba CompetitionSolistische Auftritte beim Internationalen Festival in Patagonien sowie Recitals in Tokio und KyōtoMaster- und Konzertexamenabschluss mit Auszeichnung an der HfM KarlsruheAustauschstudium am CNSMD in Paris und LyonSeijiro NagaiGründer eines Ensembles für Neue Musik in JapanTeilnahme an den Darmstädter FerienkursenMasterstudent an der HfM KarlsruhePraktikum beim Philharmonischen Staatsorchester Mainz",https://kalender.karlsruhe.de/db/termine/musik/zeitgenuss_bring_your_own_reality-19
FUCKUNG ÅMÅL - MATINEE,2025-10-26T12:00:00,Kinemathek Karlsruhe,"Kaiserpassage 6, 76133 Karlsruhe",49.0106085,8.3969705,"FUCKUNG ÅMÅLLukas MoodyssonSchweden199889 Min.SchwedischUT DeutschAgnes ist mit ihren Eltern in eine schwedische Kleinstadt gezogen, in der so gar nix passiert, dieses verdammte Åmål. Sie gilt als Außenseiterin ihrer Klasse: sie kleidet sich anders und ist überzeugte Vegetarierin – 1998 noch wenig selbstverständlich. Elin dagegen ist das beliebteste Mädchen der Schule und immer auf der Suche nach Spaß. Bei einer Geburtstagsparty, die Agnes Mutter organisiert, um ihre Tochter mit Gleichaltrigen in Kontakt zu bringen, küsst Elin Agnes. Was als blöde Mutprobe gedacht war, verursacht bei beiden ein heftiges Gefühlschaos.Im Entstehungsjahr des Films galt Homosexualität bei vielen noch als Krankheit, und Lukas Moodysson hat sich mit seinem Debütfilm an ein besonderes Thema gewagt. Dabei erzählt er die Geschichte ehrlich und glaubhaft, zeigt intime Momente auf eine heute selten gesehene mitfühlende Art. Ein wunderschönes Juwel voller Einsichten, Wärme und witziger, skurriler Momente. Der Film gilt bis heute als Klassiker des lesbischen Kinos, bei dem man noch immer Neues entdecken kann, zumal auf der großen Kinoleinwand.",https://kalender.karlsruhe.de/db/termine/stadtleben/fuckung_amal_matinee
Der Karlsruher Hauptbahnhof - Route 1,2025-10-26T11:00:00,"Bahnhofstraße, Ecke Bahnhofplatz",76137 Karlsruhe,49.0001389,8.4152595,"Stadtführungen einmal anders - spannend, informativ und immer überraschend! Die Führungen von stattreisen Karlsruhe 
e.V. ermöglichen neue 
Einblicke in Geschichte und Architektur, in das Alltagsleben früherer Zeiten - und in verborgene Ecken und Winkel
der Stadt, die Einheimische und Gäste der Stadt gleichermaßen faszinieren.Anmeldung und Informationen zur Teilnahmegebühr auf der Website!",https://kalender.karlsruhe.de/db/termine/stadtleben/der_karlsruher_hauptbahnhof_route1n-6
Die drei kleinen Schweinchen (ab 3),2025-10-26T11:00:00,marotte Theater,"Kaiserallee 11, 76133 Karlsruhe",49.0102313,8.3851507,"Die drei Schweinchen Billi, Zilli und Willi haben eine gute Zeit. Eines Tages beschließen sie ein Haus zu bauen. Der Friede ist dahin. Billi will Spaß am Bauen, Zilli will ein schön geschmücktes Haus und Willi ein stabiles Haus, ohne Spaß und ohne Schmuck. So entstehen ein Stroh-, ein Holz-, und ein Steinhaus. Jeder lebt für sich allein.
Das ist die Chance für den Wolf!
Nach einer halsbrecherischen Verfolgungsjagd bleibt der Wolf auf der Strecke und die drei Schweinchen sind wieder zusammen – im Steinhaus.
Das blieb nach dem Abenteuer übrig, und mit viel Spaß und schön geschmückt läßt es sich darin auch zu dritt gut leben.
Die Geschichte wird von einem Clown erzählt, mit einem Fahrrad als Bühne, drei Spielzeug-Schweinchen, einem Klappmaul-Wolf und dem Publikum.Spiel:	Thomas HänselRegie: Holger Friedrich",https://kalender.karlsruhe.de/db/termine/theater/die_drei_kleinen_schweinchen_ab3n-4
"""Jazz & More for Kids"" (und ALLE unter 100) .",2025-10-26T11:00:00,Das Sandkorn Theater & Mehr,"Kaiserallee 11, 76133 Karlsruhe",49.0102313,8.3851507,"So 26.10.2025 . 11 h.Tickets:Ein Vormittag voller Spaß  im Sandkorn: „Jazz ist kein alter Hut und er ist für alle Generationen ein Riesenspaß. Das beweisen Peter Schindler und Peter Lehel seit vielen Jahren mit solchen Jazz-for-Kids-Konzerten. Mindestens drei Generationen sind zum Mitmachen oder entspannten Zuhören eingeladen. Mal swingen die Enten, mal rocken die Pferde, mal gibt es einen Improvisations-Wettstreit. Danach wird im Sechs-Achtel Takt solange gerudert, bis wir bei den Krokodilen ankommen. Einzigartig, aktiviert Jazz & More for Kids (und ALLE unter hundert) alle Sinne, es öffnet die Herzen und Ohren, Bekanntes wird neu entdeckt.Sandkorn . Kaiserallee 11 . 76133 Karlsruhe.",https://kalender.karlsruhe.de/db/termine/musik/jazz_more_for_kids_und_alle_unter100n-1
Jazz & More for Kids,2025-10-26T11:00:00,Das Sandkorn Theater & Mehr,"Kaiserallee 11, 76133 Karlsruhe",49.0102313,8.3851507,"Mal swingen die Enten, mal rocken die Pferde, mal gibt es einen Improvisationswettstreit. Danach wird im Sechs-Achtel-Takt so lange gerudert, bis wir bei den Krokodilen ankommen. Da kann das Publikum selbst beim Zuhören ins Schwitzen kommen!Bei Jazz & More for Kids, das Klein und Groß mitreißt und zum Mitmachen animiert, heißt das Motto: Singen, schnipsen, klatschen, rasseln, hören, bewegen und tanzen!Neben Spielspaß und Konzertvergnügen erfahren die Zuhörerinnen und Zuhörer in diesem etwas anderen Konzert nebenbei etwas über Instrumente, über Improvisation und Intervalle. Dreivierteltakt? Off-Beat? Triolen? Rondo?Danach wisst ihr Bescheid!Jazz & More for Kids aktiviert alle Sinne. Es öffnen sich die Herzen und Ohren, Bekanntes wird neu entdeckt.Das Publikum wird herzlich dazu eingeladen, sich auch mit Songs aus anderen Kulturen vertraut zu machen.Die Veranstaltung ist konzipiert für Kinder ab 4 Jahren.Es spielen:Peter Lehel - SaxophonPeter Schindler - PianoRosanna Zacharias - KontrabassMarkus Faller - Schlagzeug",https://kalender.karlsruhe.de/db/termine/theater/jazz_more_for_kids-9
Jazz & Literatur 1,2025-10-26T11:00:00,"Staatstheater, siehe Beschreibung",,,,,https://kalender.karlsruhe.de/db/termine/theater/jazz_literatur1n
1. Konzert für die Kleinsten – Luft,2025-10-26T11:00:00,"Badisches Staatstheater, INSEL","Karlstrasse 49 b, 76133 Karlsruhe",49.004719,8.3957424,,https://kalender.karlsruhe.de/db/termine/musik/1_konzert_fur_die_kleinsten_luft-5
Sonntagsführung für Familien: VERSAMMELT,2025-10-26T11:00:00,Staatliches Museum für Naturkunde Karlsruhe,"Erbprinzenstraße 13, 76133 Karlsruhe",49.0069855,8.4001442,"Führung durch die Große Sonderausstellung ""Versammelt""Kosten: Ausstellungseintritt, Erwachsene zzgl. 2 €",https://kalender.karlsruhe.de/db/termine/ausstellungen/sonntagsfuhrung_fur_familien_versammelt-1
Heimatstadt Karlsruhe Stadtführung,2025-10-26T11:00:00,Tourist-Information am Marktplatz,"Kaiserstraße 72-74, 76133 Karlsruhe",49.0097996,8.4041251,"Trotz seinen gerade einmal 300 Jahren blickt Karlsruhe auf eine bewegte Vergangenheit zurück. Als barocke Planstadt ein Novum seiner Zeit, hat sich die Stadt diesen Pioniergeist bis heute erhalten. Unterwegs mit unseren Stadtführern erfahren Sie alles über die Entstehung Karlsruhes und den Werdegang der Stadt zu einem wichtigen Kultur- und Innovationsstandort. Gespickt mit witzigen Anekdoten und den persönlichen Geheimtipps unserer besten Stadtkenner wird jede Führung ein besonderes Erlebnis.",https://kalender.karlsruhe.de/db/termine/stadtleben/heimatstadt_karlsruhe_stadtfuhrung-370
1. Konzert für die Kleinsten – Luft,2025-10-26T09:30:00,"Badisches Staatstheater, INSEL","Karlstrasse 49 b, 76133 Karlsruhe",49.004719,8.3957424,,https://kalender.karlsruhe.de/db/termine/musik/1_konzert_fur_die_kleinsten_luft-4
... von der Bevölkerung kaum wahrgenommen,,Stadtmuseum im Prinz-Max-Palais,"Karlstraße 10, 76133 Karlsruhe",49.0111857,8.3947581,"Anlässlich des 85. Jahrestages der Deportationen zeigt das Stadtmuseum im Prinz-Max-Palais die Ausstellung "",… von der Bevölkerung kaum wahrgenommen'. Fotografien zur Deportation der badischen Jüdinnen und Juden nach Gurs im Oktober 1940"".Die vom ""Förderverein Mahnmal zur Erinnerung an die nach Gurs deportierten badischen Jüdinnen und Juden e. V."" in Kooperation mit dem ""Förderverein Ehemalige Synagoge Kippenheim e. V."" erarbeitete Präsentation zeigt alle bislang bekannten Fotografien der Deportationen aus Baden.Der Eintritt ist frei.",https://kalender.karlsruhe.de/db/termine/ausstellungen/von_der_bevolkerung_kaum_wahrgenommen
Science Camp AI Lab,,TRIANGEL Transfer | Kultur | Raum,"Kaiserstraße 93, 76133 Karlsruhe",49.0092217,8.4087317,"Im Science Camp AI Lab tauchen wir in die Welt der KI ein und du probierst selbst aus, was damit möglich ist! Von Bild- und Spracherkennung bis hin zu kreativen Anwendungen - du experimentierst mit echten KI-Tools, trainierst Modelle und entwickelst eigene kleine KI-Projekte.Mit Übernachtung, Verpflegung, Exkursion und Material, Freizeitprogramm.Für Jugendliche von 14 - 16 Jahren.Weitere Informationen zum Science Camp sowie zur Anmeldung folgen in Kürze auf unserer Website.",https://kalender.karlsruhe.de/db/termine/wirtschaft/science_camp_ai_lab
TANZAB,2025-10-25T22:30:00,Kulturzentrum Tollhaus,"Alter Schlachthof 35, 76131 Karlsruhe",49.0044252,8.4317094,"Einlass 22.00 Uhr, Musik ab 22:30 Uhr, Ende 3 Uhr",https://kalender.karlsruhe.de/db/termine/musik/tanzab-2
90ER VS. 2000ER PARTY,2025-10-25T21:00:00,Substage Karlsruhe e.V.,"Durlacher Allee 62 , 76131 Karlsruhe",49.0082732,8.4213102,"Ihr wolltet schon immer mal SEEED, REDNEX, LADY GAGA und die BACKSTREET BOYS zusammen auf einer Party hören? Kein Problem! DJ H2O-LEE, Initiator der seit 2007 im Substage stattfindenden 90er Party, hat den musikalischen Rahmen seiner Kult-Veranstaltung, um eine Dekade erweitert. Ab sofort rocken er und seine DJ-Crew das Substage unter dem Label: Die 90er vs 2000er PARTY. Natürlich wurde auch das musikalische Spektrum ergänzt und so gib es ab sofort neben den 90er Klassikern wie „Barbie Girl“, „Lemon Tree“ und „Wonderwall“ auch Millennium-Klassiker wie „Umbrella“, „Sexy Back“ und „Empire State Of Mind“. Freut Euch auf ein echtes Party Inferno mit OASIS, GREEN DAY, EMINEM, FETTES BROT, ROBBIE WILLIAMS, MADONNA, SCOOTER, PINK, NELLY FURTADO, KATY PERRY, PETER FOX, DAVID GUETTA, RIHANNA, OUTKAST, PAPA ROACH, NIRVANA und den CHILI PEPPERS! All die großen und kleinen Helden Euerer Jugend vereint auf einer Party! Klingt gut? Ist es auch!Einlass: 21:00 UhrAltersfreigabe: ab 18 Jahren",https://kalender.karlsruhe.de/db/termine/musik/90er_vs_2000er_party
TURNS: eyes entangled,2025-10-25T20:30:00,Zentrum für Kunst und Medien (ZKM) |  Kubus,"Lorenzstraße 19 , 76135 Karlsruhe",49.0012852,8.3836005,"KONZERT im ZKM Karlsruhe (Kubus), 20.30 Uhr»eyes entangled« findet im Rahmen der TURNS Konzertreihe des ZKM statt. Diese schafftResonanzräume, die mit Hörgewohnheiten spielen. Der Publikumsraum rückt ins Zentrum undwird ein Ort des gemeinsamen Erlebens, in dem man sich neu begegnen und Klang spielerischbefragen kann. Inhaltlich knüpft »eyes entangled« an einen Themenschwerpunkt des ZKM IHertzlab, einer Forschungsplattform an der Schnittstelle medialer Künste, Wissenschaft undGesellschaft, an. Unter dem Titel CONNECT liegt ein Schwerpunkt auf den Möglichkeiten derVertrauensbildung und der Gestaltung von Zwischenmenschlichkeit in einer Zeit, in der Kontaktzunehmend durch Technik vermittelt wird.Die Kompositionen von »eyes entangled« greifen dies künstlerisch auf und loten Verfremdungensowie neue Kommunikationsmöglichkeiten durch Projektionen, Visuals und Elektroakustik aus.So wird beispielweise im Werk »Oh I see« von Carola Bauckholt ein Augenpaar auf zwei Ballonsprojiziert, die Teil des musikalischen Ensembles sind. Aus Bild und Klang entsteht ein Gesicht,dessen Mimik Raum für verschiedenste Assoziationen bietet. Die Komponistin schreibt dazu:„Ich bin immer wieder fasziniert von unserem Gehirn, insbesondere von der Logik unserer Träume.Ich habe den Eindruck, dass die Kunst, insbesondere die Musik, den Prozessen, die in unserem Gehirnablaufen, am nächsten kommt.“Werke von Carola Bauckholt, Gabriella Smith, Alexander Schubert, Samir Odeh-Tamimi, Morton Feldmann, Jennifer Walshe und Sergej NewskiSowie Uraufführungen von Kompositionsstudierenden der Hochschule für Musik KarlsruheJudith Fliedl, Geige,Helena Sorokina, Gesang,Tamara Kurkiewicz, Perkussion,Marlene Heiß, Klavier,Sebastian Schottke, Klangregie,Studierende der Hochschule für Musik Karlsruhe",https://kalender.karlsruhe.de/db/termine/musik/turns_eyes_entangled
ES KNISTERT,2025-10-25T20:30:00,Kinemathek Karlsruhe,"Kaiserpassage 6, 76133 Karlsruhe",49.0106085,8.3969705,"Es knistertSprache ist ein Teil unserer Identität, genau wie für viele das Queersein. Doch was macht man, wenn man nur so aussieht, als würde man zu einem Sprachkreis gehören? Und selbst wenn man dieselbe Sprache spricht, sagt man sich oft trotzdem das Wesentliche nicht. Das merken drei Mädchen während sie nach Schätzen tauchen und zwei Turmspringer am Tauchbecken. Ungesagtes führt zu grandiosen Missverständnissen, manchmal beabsichtigt – manchmal unerwartet und lässt es sowohl zwischen den Zeilen ganz schön knistern, als auch in wunderschönen Momentaufnahmen, die die Chemie schon im Namen tragen. Und ob aus solchen Momenten mehr werden kann, entscheidet nicht nur der Zufall, sondern auch dein Mut, einem Menschen noch einmal hinterher zu rufen oder eine weitere Begegnung zu provozieren. Aber wenn dich der Hafer sticht, hab einfach Spaß mit dir selbst. Na ja, einfach – auf jeden Fall kann es komisch sein.Someone special (một người đặc biệt)  Alice Gervat  | Frankreich | 2024 | 8 | FranzösischMenschen unter Wasser  Paul Galli | Deutschland | 2025 | 18 | DeutschTurmspringer  Oscar Bittner | Deutschland | 2024 | 5 | ohne SpracheLady is with me  Saeed Bojnoordi | Iran | 2024 | 15 | PersischInstantànies (Polaroid)  Irene Corts Curto | Spanien | 2024 | 14 | SpanischQueen Size  Avril Besson | Frankreich | 2023 | 19 | FranzösischFalling For Greta  Gustavo Arteaga | Vereinigtes Königreich | 2023 | 11 | ohne SpracheWild Oates  Rosa Duncan | Vereinigtes Königreich | 2024 | 8 | Englisch",https://kalender.karlsruhe.de/db/termine/stadtleben/es_knistert-1
ZeitGenuss: BRING YOUR OWN REALITY,2025-10-25T20:30:00,Zentrum für Kunst und Medien (ZKM) |  Kubus,"Lorenzstraße 19 , 76135 Karlsruhe",49.0012852,8.3836005,"KONZERT im ZKM | Zentrum für Kunst und Medien, Kubus, 20:30 UhrInhaltlich knüpft »eyes entangled« an einen Themenschwerpunkt des ZKM I Hertzlab, einer Forschungsplattform an der Schnittstelle medialer Künste, Wissenschaft und Gesellschaft, an: Unter dem Titel CONNECT liegt ein Schwerpunkt auf den Möglichkeiten der Vertrauensbildung und der Gestaltung von Zwischenmenschlichkeit in einer Zeit, in der Kontakt zunehmend durch Technik vermittelt wird. Die Kompositionen von »eyes entangled« greifen dies künstlerisch auf und loten Verfremdungen sowie neue Kommunikationsmöglichkeiten durch Projektionen, Visuals und Elektroakustik aus. So wird beispielweise im Werk »Oh I see« von Carola Bauckholt ein Augenpaar auf zwei Ballons projiziert, die Teil des musikalischen Ensembles sind. Aus Bild und Klang entsteht ein Gesicht, dessen Mimik Raum für verschiedenste Assoziationen bietet. Die Komponistin schreibt dazu: „Ich bin immer wieder fasziniert von unserem Gehirn, insbesondere von der Logik unserer Träume. Ich habe den Eindruck, dass die Kunst, insbesondere die Musik, den Prozessen, die in unserem Gehirn ablaufen, am nächsten kommt.“MUSIK von Carola Bauckholt, Gabriella Smith, Alexander Schubert, Imge Tiryaki (UA), Yangkai Lin und Lukas Döhler (UA)VIOLINE Judith Fliedl PERKUSSION Tamara Kurkiewicz VIDEO-REGIE ZKM Video Studio Andy Koch KLANGREGIE Sebastian Schottke KLAVIER Vinícius Penteado KLARINETTE George Kozlovski CELLO Yangkai Lin BALLOONS Elisa Lazaro Hernando und Jinhee LimProgramm:Igor Silva– Your Trash (2016)für Perkussion, Elektronik und VideoPaolo Griffin– Alone Together (2019), Auszügefür Perkussion und ViolineImge Tiryaki– UA (2025)für Perkussion und ElektronikGabriella Smith– Entangled on a Rotating Planet (2022)für ViolineYangkai Lin / Lukas Döhler– UA (2025)für Violine und ElektronikCarola Bauckholt– Oh, I See (2015/16)für Klarinette, Cello, Klavier, 2 Ballons und Video",https://kalender.karlsruhe.de/db/termine/musik/zeitgenuss_bring_your_own_reality-9
